"","id","name","zone","ubicacion_full","calle","barrio","barrio2","distrito","area","price","price_before","square_mt","rooms","wc","terraza","balcon","estado","año","armarios","cocina","amueblado","planta","calef","asc","aire","exterior","datalles2","cp","actualizacion","actualizacion2","extract_day","distrito2","regex_barris","key_open","key_shp","casa","estudio","wc2","rooms2","log_price","terraza_balcon","flag_planta","new_planta"
"435",101629926,"Alquiler de Piso en El Gòtic","Ciutat Vella, Barcelona","|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2000,2200,90,4,1,0,1,"segunda mano/buen estado",1900,1,1,1,"planta 1",1,0,0,1,"||consumo: |204 kwh/m² año|||emisiones: |42 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 18 horas","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Ciutat Vella","gòtic","gòtic","gòtic",0,0,"1","4 or more",7.60090245954208,1,0,1
"436",97302400,"Alquiler de Ático en El Gòtic","Ciutat Vella, Barcelona","|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2200,2200,50,1,1,1,1,"segunda mano/buen estado",2022,0,1,1,"0",1,1,1,1,"||aire acondicionado||||consumo: |65 kwh/m² año|||emisiones: |11 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 6 horas","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Ciutat Vella","gòtic","gòtic","gòtic",0,0,"1","1",7.69621263934641,1,1,0
"437",85798762,"Alquiler de Piso en calle d'Avinyó, 33","El Gòtic, Barcelona","Calle d'Avinyó, 33|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle d'Avinyó, 33","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1300,1300,75,2,1,0,1,"segunda mano/buen estado",NA,0,1,1,"planta 3",1,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 9 horas","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Ciutat Vella","gòtic","gòtic","gòtic",0,0,"1","2",7.17011954344963,1,0,3
"438",100638670,"Alquiler de Ático en calle de Bergara","La Dreta de l'Eixample, Barcelona","Calle de Bergara|Barrio La Dreta de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle de Bergara","Barrio La Dreta de l'Eixample","Barrio La Dreta de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",2800,2800,198,3,3,1,0,"segunda mano/buen estado",1970,1,1,1,"planta 6",1,1,1,1,"||aire acondicionado||||en trámite|||",8002,"Anuncio actualizado hace 8 horas","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Eixample","dreta eixample","dreta eixample","dreta eixample",0,0,NA,"3",7.9373746961633,1,0,6
"439",101625893,"Alquiler de Piso en calle Bergara","La Dreta de l'Eixample, Barcelona","Calle Bergara|Barrio La Dreta de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle Bergara","Barrio La Dreta de l'Eixample","Barrio La Dreta de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",3100,3100,190,5,2,0,1,"segunda mano/buen estado",1930,1,1,1,"planta 4",1,1,1,1,"||aire acondicionado||||en trámite|||",8002,"Anuncio actualizado hace 2 días","Anuncio actualizado el 2 de junio","2023-06-05","Distrito Eixample","dreta eixample","dreta eixample","dreta eixample",0,0,"2","4 or more",8.03915739047324,1,0,4
"440",101493521,"Alquiler de Piso en calle Bergara","La Dreta de l'Eixample, Barcelona","Calle Bergara|Barrio La Dreta de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Calle Bergara","Barrio La Dreta de l'Eixample","Barrio La Dreta de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",3100,3100,190,5,2,0,1,"segunda mano/buen estado",1938,0,1,1,"planta 3",1,1,1,1,"||aire acondicionado||||en trámite|||",8002,"Anuncio actualizado hace 10 horas","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Eixample","dreta eixample","dreta eixample","dreta eixample",0,0,"2","4 or more",8.03915739047324,1,0,3
"441",101624945,"Alquiler de Piso en El Gòtic","Ciutat Vella, Barcelona","|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1350,1350,51,1,1,0,1,"segunda mano/buen estado",1851,1,1,1,"planta 3",1,1,1,1,"||aire acondicionado||||consumo: |218 kwh/m² año|||emisiones: |39 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 2 días","Anuncio actualizado el 3 de junio","2023-06-05","Distrito Ciutat Vella","gòtic","gòtic","gòtic",0,0,"1","1",7.20785987143248,1,0,3
"442",101042931,"Alquiler de Piso en cera, 30","El Raval, Barcelona","Cera, 30|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Cera, 30","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1100,1200,91,2,1,0,1,"segunda mano/buen estado",1988,0,1,0,"planta 1",1,0,0,1,"||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 10 horas","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","2",7.00306545878646,1,0,1
"443",101620212,"Alquiler de Piso en El Gòtic","Ciutat Vella, Barcelona","|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",3000,3000,73,2,2,1,1,"segunda mano/buen estado",NA,0,1,1,"planta 10",0,1,0,1,"||consumo: |1 kwh/m² año|||emisiones: |1 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 2 días","Anuncio actualizado el 2 de junio","2023-06-05","Distrito Ciutat Vella","gòtic","gòtic","gòtic",0,0,"2","2",8.00636756765025,1,0,10
"444",100166987,"Alquiler de Estudio en calle Bertrellans, 9","El Gòtic, Barcelona","Calle Bertrellans, 9|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle Bertrellans, 9","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1690,1690,54,0,1,0,1,"segunda mano/buen estado",NA,1,1,1,"planta 2",1,0,1,1,"||aire acondicionado||||consumo: |138 kwh/m² año|||emisiones: |34 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 10 horas","Anuncio actualizado el 5 de junio","2023-06-05","Distrito Ciutat Vella","gòtic","gòtic","gòtic",0,1,"1","1",7.43248380791712,1,0,2
"445",101620180,"Alquiler de Piso en rambla de Sant Josep, 75, 08002 Barcelona","El Raval, Barcelona","Rambla de Sant Josep, 75, 08002 Barcelona|Barrio El Raval|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Rambla de Sant Josep, 75, 08002 Barcelona","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",4500,4500,178,8,3,0,1,"segunda mano/buen estado",NA,0,0,0,"bajo",0,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 2 días","Anuncio actualizado el 2 de junio","2023-06-05","Distrito Ciutat Vella","raval","raval","raval",0,0,NA,"4 or more",8.41183267575841,1,0,0
"446",95541254,"Alquiler de Piso en calle de Cervantes, 6","El Gòtic, Barcelona","Calle de Cervantes, 6|Barrio El Gòtic|Distrito Ciutat Vella|Barcelona|Área de Barcelona, Barcelona","Calle de Cervantes, 6","Barrio El Gòtic","Barrio El Gòtic","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1750,1750,104,2,2,0,1,"segunda mano/buen estado",1950,0,1,1,"planta 1",0,1,1,1,"||aire acondicionado||||no indicado|||",8002,"Anuncio actualizado hace 13 horas","Anuncio actualizado el 4 de junio","2023-06-05","Distrito Ciutat Vella","gòtic","gòtic","gòtic",0,0,"2","2",7.46737106691756,1,0,1
"447",101619119,"Alquiler de Piso en amigo, 87","La Dreta de l'Eixample, Barcelona","Amigo, 87|Barrio La Dreta de l'Eixample|Distrito Eixample|Barcelona|Área de Barcelona, Barcelona","Amigo, 87","Barrio La Dreta de l'Eixample","Barrio La Dreta de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",3200,3200,117,3,3,0,0,"segunda mano/buen estado",NA,1,1,1,"planta 1",0,1,0,1,"||aire acondicionado|||zonas verdes||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8002,"Anuncio actualizado hace 2 días","Anuncio actualizado el 2 de junio","2023-06-05","Distrito Eixample","dreta eixample","dreta eixample","dreta eixample",0,0,NA,"3",8.07090608878782,0,0,1
