"","id","name","zone","ubicacion_full","calle","barrio","barrio2","distrito","area","price","price_before","square_mt","rooms","wc","terraza","balcon","estado","año","armarios","cocina","amueblado","planta","calef","asc","aire","exterior","datalles2","cp","actualizacion","actualizacion2","extract_day","distrito2","regex_barris","key_open","key_shp","casa","estudio","wc2","rooms2","log_price","terraza_balcon"
"31",99561933,"Alquiler de Piso en PETXINA","El Raval, Barcelona","PETXINA||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","PETXINA","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1050,1050,76,3,1,0,0,"segunda mano/buen estado",1900,1,1,0,1,1,0,1,1,"||aire acondicionado||||consumo: |118 kwh/m² año|||emisiones: |20 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 8 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","3",6.95654544315157,0
"32",98349123,"Alquiler de Piso en calle de Pelai","La Dreta de l'Eixample, Barcelona","Calle de Pelai||Barrio La Dreta de l'Eixample||Distrito Eixample||Barcelona||Área de Barcelona, Barcelona","Calle de Pelai","Barrio La Dreta de l'Eixample","Barrio La Dreta de l'Eixample","Distrito Eixample","Área de Barcelona, Barcelona",2600,2750,109,2,2,0,1,"segunda mano/buen estado",1890,1,1,1,3,1,1,0,1,"||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 6 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Eixample","dreta eixample","dreta eixample","dreta eixample",0,0,"2","2",7.86326672400957,1
"33",99561180,"Alquiler de Estudio en El Raval","Ciutat Vella, Barcelona","||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1400,1400,29,0,1,0,0,"segunda mano/buen estado",NA,0,1,1,0,1,1,1,1,"||aire acondicionado||||no indicado|||",8001,"Anuncio actualizado hace 17 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,1,"1","1",7.24422751560335,0
"34",99526262,"Alquiler de Piso en Passatge d'Elisabets","El Raval, Barcelona","Passatge d'Elisabets||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Passatge d'Elisabets","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2300,2300,50,1,1,0,1,"segunda mano/buen estado",1979,1,1,1,0,1,1,1,1,"||aire acondicionado||||consumo: |51,27 kwh/m² año|||emisiones: |8,88 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 6 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",7.74066440191724,1
"35",99560022,"Alquiler de Piso en calle del Carme, 80","El Raval, Barcelona","Calle del Carme, 80||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle del Carme, 80","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2400,2400,144,4,2,0,1,"segunda mano/buen estado",NA,1,1,0,4,0,1,1,1,"||aire acondicionado||||en trámite|||",8001,"Anuncio actualizado hace 21 horas","Anuncio actualizado el 15 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","4 or more",7.78322401633604,1
"36",99309136,"Alquiler de Piso en calle del Carme","El Raval, Barcelona","Calle del Carme||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle del Carme","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1950,1950,120,2,2,0,1,"segunda mano/buen estado",NA,0,0,0,2,1,1,1,1,"||aire acondicionado||||consumo: |13 kwh/m² año|||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 6 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","2",7.57558465155779,1
"37",99554818,"Alquiler de Piso en calle del Lleó, 20","El Raval, Barcelona","Calle del Lleó, 20||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle del Lleó, 20","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1700,1700,42,1,1,0,1,"segunda mano/buen estado",NA,1,1,1,2,1,0,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 5 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",7.43838353004431,1
"38",81790677,"Alquiler de Piso en calle de l'Hospital","El Raval, Barcelona","Calle de l'Hospital||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle de l'Hospital","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1100,1100,62,1,1,0,1,"segunda mano/buen estado",1996,0,0,0,3,0,1,1,1,"||aire acondicionado||||en trámite|||",8001,"Anuncio actualizado hace 6 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",7.00306545878646,1
"39",96913132,"Alquiler de Piso en El Raval","Ciutat Vella, Barcelona","||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1375,1375,52,1,1,0,0,"segunda mano/buen estado",NA,0,0,0,0,0,1,1,0,"||aire acondicionado||||no indicado|||",8001,"Anuncio actualizado hace 4 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",7.22620901010067,0
"40",99489403,"Alquiler de Piso en calle del Marquès de Barberà","El Raval, Barcelona","Calle del Marquès de Barberà||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle del Marquès de Barberà","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1900,1900,70,2,1,0,1,"segunda mano/buen estado",NA,0,0,0,3,1,1,1,1,"||aire acondicionado||||consumo: |100 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 6 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","2",7.54960916515453,1
"41",89273469,"Alquiler de Piso en El Raval","Ciutat Vella, Barcelona","||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1545,1545,55,2,2,0,1,"segunda mano/buen estado",NA,0,1,1,1,0,0,1,1,"||aire acondicionado||||no indicado|||",8001,"Anuncio actualizado hace 4 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","2",7.34277918933185,1
"42",99543294,"Alquiler de Piso en calle de la Reina Amàlia","El Raval, Barcelona","Calle de la Reina Amàlia||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle de la Reina Amàlia","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2300,2300,80,2,2,1,1,"segunda mano/buen estado",2020,1,0,0,3,1,1,0,1,"||aire acondicionado|||piscina|||zonas verdes||||consumo: |35 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 6 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","2",7.74066440191724,1
"43",99550289,"Alquiler de Piso en ronda de Sant Antoni","El Raval, Barcelona","Ronda de Sant Antoni||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Ronda de Sant Antoni","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",875,875,40,2,1,1,0,"segunda mano/buen estado",1891,0,0,0,4,0,0,0,0,"||consumo: |478 kwh/m² año|||emisiones: |101 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace un día","Anuncio actualizado el 15 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","2",6.77422388635761,1
"44",99543313,"Alquiler de Piso en calle de la Reina Amàlia","El Raval, Barcelona","Calle de la Reina Amàlia||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle de la Reina Amàlia","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2100,2100,80,2,2,1,1,"segunda mano/buen estado",2020,1,0,0,4,1,1,0,1,"||aire acondicionado|||piscina|||zonas verdes||||consumo: |35 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 6 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","2",7.64969262371151,1
"45",99549354,"Alquiler de Piso en calle de la Reina Amàlia, 41","El Raval, Barcelona","Calle de la Reina Amàlia, 41||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle de la Reina Amàlia, 41","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1790,1790,85,3,2,0,1,"segunda mano/buen estado",1970,1,1,1,2,1,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace un día","Anuncio actualizado el 15 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","3",7.4899708988348,1
"46",96010981,"Alquiler de Piso en calle de Gravina","El Raval, Barcelona","Calle de Gravina||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle de Gravina","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2800,3000,95,3,3,1,1,"segunda mano/buen estado",NA,1,1,1,2,1,1,1,1,"||aire acondicionado||||consumo: |93 kwh/m² año|||emisiones: |19 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 7 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"3 or more","3",7.9373746961633,1
"47",40077619,"Alquiler de Piso en calle de sant erasme","El Raval, Barcelona","Calle de sant erasme||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle de sant erasme","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1095,1095,50,1,1,0,1,"segunda mano/buen estado",NA,0,1,1,2,1,1,1,0,"||aire acondicionado||||consumo: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace un día","Anuncio actualizado el 15 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",6.9985096422506,1
"48",96775039,"Alquiler de Piso en calle de la Reina Amàlia","El Raval, Barcelona","Calle de la Reina Amàlia||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle de la Reina Amàlia","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2300,2300,80,2,2,1,1,"segunda mano/buen estado",NA,1,1,1,3,1,1,0,1,"||aire acondicionado|||piscina||||consumo: |123 kwh/m² año|||emisiones: |21 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 7 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","2",7.74066440191724,1
"49",99546386,"Alquiler de Estudio en El Raval","Ciutat Vella, Barcelona","||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1600,1600,52,0,1,0,0,"segunda mano/buen estado",NA,0,1,1,0,1,1,1,1,"||aire acondicionado||||no indicado|||",8001,"Anuncio actualizado hace un día","Anuncio actualizado el 15 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,1,"1","1",7.37775890822787,0
"50",97559427,"Alquiler de Piso en calle de la Reina Amàlia, 11","El Raval, Barcelona","Calle de la Reina Amàlia, 11||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle de la Reina Amàlia, 11","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1800,1900,80,2,2,1,1,"segunda mano/buen estado",2021,0,1,1,2,1,1,0,1,"||aire acondicionado|||piscina|||zonas verdes||||consumo: |35 kwh/m² año|||emisiones: |6 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 7 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","2",7.49554194388426,1
"51",94580707,"Alquiler de Piso en calle de Guifré","El Raval, Barcelona","Calle de Guifré||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle de Guifré","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1200,1200,60,2,1,0,0,"segunda mano/buen estado",1880,1,1,1,4,0,1,0,0,"||en trámite|||",8001,"Anuncio actualizado hace un día","Anuncio actualizado el 14 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","2",7.09007683577609,0
"52",81941604,"Alquiler de Piso en El Raval","Ciutat Vella, Barcelona","||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",3350,3350,96,3,2,1,1,"segunda mano/buen estado",NA,1,1,1,3,1,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 7 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","3",8.11671562481911,1
"53",81218780,"Alquiler de Piso en lluna, 8","El Raval, Barcelona","lluna, 8||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","lluna, 8","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",860,860,50,2,1,0,0,"segunda mano/buen estado",NA,0,0,0,2,0,1,0,0,"||en trámite|||",8001,"Anuncio actualizado hace 2 días","Anuncio actualizado el 14 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","2",6.75693238924755,0
"54",81793488,"Alquiler de Piso en El Raval","Ciutat Vella, Barcelona","||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",3000,3000,91,2,2,1,1,"segunda mano/buen estado",NA,1,1,1,2,0,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 7 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","2",8.00636756765025,1
"55",99540945,"Alquiler de Piso en calle de Gravina, 8","El Raval, Barcelona","Calle de Gravina, 8||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle de Gravina, 8","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2800,2800,105,3,3,1,1,"segunda mano/buen estado",1970,1,1,1,0,1,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace un día","Anuncio actualizado el 15 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"3 or more","3",7.9373746961633,1
"56",81809841,"Alquiler de Piso en El Raval","Ciutat Vella, Barcelona","||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2600,2600,71,2,2,0,1,"segunda mano/buen estado",NA,1,1,1,2,0,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 7 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","2",7.86326672400957,1
"57",97280744,"Alquiler de Piso en ferlandina","El Raval, Barcelona","ferlandina||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","ferlandina","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1090,1090,55,1,1,0,1,"segunda mano/buen estado",1900,1,1,1,1,1,1,1,1,"||aire acondicionado||||consumo: |125 kwh/m² año|||emisiones: |105 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 2 días","Anuncio actualizado el 14 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",6.99393297522319,1
"58",84760424,"Alquiler de Ático en de l'Est","El Raval, Barcelona","de l'Est||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","de l'Est","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",850,850,40,1,1,0,1,"segunda mano/buen estado",1900,1,1,1,4,0,0,0,1,"||en trámite|||",8001,"Anuncio actualizado hace 7 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",6.74523634948436,1
"59",99540220,"Alquiler de Ático en El Raval","Ciutat Vella, Barcelona","||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1350,1350,65,2,1,0,0,"segunda mano/buen estado",NA,0,1,1,4,0,0,0,1,"||no indicado|||",8001,"Anuncio actualizado hace 2 días","Anuncio actualizado el 14 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","2",7.20785987143248,0
"60",99369591,"Alquiler de Piso en calle de Santa Mònica","El Raval, Barcelona","Calle de Santa Mònica||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle de Santa Mònica","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1800,1800,80,2,1,1,0,"segunda mano/buen estado",NA,0,0,0,1,0,0,0,1,"||consumo: |80 kwh/m² año|||emisiones: |40 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 7 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","2",7.49554194388426,1
"61",99539538,"Alquiler de Piso en calle d'En Robador","El Raval, Barcelona","Calle d'En Robador||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle d'En Robador","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1050,1050,75,1,1,0,1,"segunda mano/buen estado",NA,1,1,1,3,1,0,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 2 días","Anuncio actualizado el 14 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",6.95654544315157,1
"62",99421729,"Alquiler de Piso en calle de la Junta de Comerç","El Raval, Barcelona","Calle de la Junta de Comerç||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle de la Junta de Comerç","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",3000,3000,120,2,2,0,1,"segunda mano/buen estado",NA,1,1,1,3,1,1,1,1,"||aire acondicionado||||consumo: |134 kwh/m² año|||emisiones: |27 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 7 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","2",8.00636756765025,1
"63",99533058,"Alquiler de Piso en El Raval","Ciutat Vella, Barcelona","||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1350,1350,40,1,1,0,0,"segunda mano/buen estado",NA,0,1,1,0,1,0,1,1,"||aire acondicionado||||no indicado|||",8001,"Anuncio actualizado hace 2 días","Anuncio actualizado el 14 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",7.20785987143248,0
"64",99502834,"Alquiler de Ático en Cl Marques de Barberà","El Raval, Barcelona","Cl Marques de Barberà||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Cl Marques de Barberà","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1700,1700,50,1,1,1,0,"segunda mano/buen estado",2006,1,1,1,1,1,1,1,1,"||aire acondicionado||||consumo: ||||emisiones: ||||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 8 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","1",7.43838353004431,1
"65",99495860,"Alquiler de Estudio en El Raval","Ciutat Vella, Barcelona","||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1300,1300,46,0,1,1,0,"segunda mano/buen estado",NA,0,1,1,0,1,0,1,1,"||aire acondicionado||||no indicado|||",8001,"Anuncio actualizado hace 5 días","Anuncio actualizado el 11 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,1,"1","1",7.17011954344963,1
"66",99502305,"Alquiler de Piso en El Raval","Ciutat Vella, Barcelona","||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1850,1850,85,3,2,0,1,"segunda mano/buen estado",NA,1,1,1,1,1,1,1,1,"||aire acondicionado||||en trámite|||",8001,"Anuncio actualizado hace 8 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","3",7.52294091807237,1
"67",99495645,"Alquiler de Estudio en El Raval","Ciutat Vella, Barcelona","||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1600,1600,52,0,1,0,0,"segunda mano/buen estado",NA,0,1,1,0,1,1,1,1,"||aire acondicionado||||no indicado|||",8001,"Anuncio actualizado hace 5 días","Anuncio actualizado el 11 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,1,"1","1",7.37775890822787,0
"68",98272839,"Alquiler de Casa o chalet en calle de Gravina","El Raval, Barcelona","Calle de Gravina||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle de Gravina","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",3100,3350,95,3,2,0,1,"segunda mano/buen estado",2018,0,1,1,0,1,0,1,0,"||aire acondicionado||||consumo: |93 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 9 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",1,0,"2","3",8.03915739047324,1
"69",99489235,"Alquiler de Piso en calle de la Riereta","El Raval, Barcelona","Calle de la Riereta||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle de la Riereta","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",1650,1650,78,2,1,1,0,"segunda mano/buen estado",2021,0,0,0,0,1,1,0,1,"||aire acondicionado|||piscina||||consumo: |63 kwh/m² año|||emisiones: |11 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 5 días","Anuncio actualizado el 11 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"1","2",7.40853056689463,1
"70",98616947,"Alquiler de Piso en calle de Gravina","El Raval, Barcelona","Calle de Gravina||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle de Gravina","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2600,2600,80,2,2,0,1,"segunda mano/buen estado",2018,1,1,1,2,1,1,1,1,"||aire acondicionado||||consumo: |93 kwh/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 9 horas","Anuncio actualizado el 16 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","2",7.86326672400957,1
"71",99230505,"Alquiler de Piso en calle del Carme","El Raval, Barcelona","Calle del Carme||Barrio El Raval||Distrito Ciutat Vella||Barcelona||Área de Barcelona, Barcelona","Calle del Carme","Barrio El Raval","Barrio El Raval","Distrito Ciutat Vella","Área de Barcelona, Barcelona",2400,2600,152,4,2,0,1,"segunda mano/buen estado",1881,1,1,0,4,1,1,1,1,"||aire acondicionado||||consumo: |137 kwh/m² año|||emisiones: |28 kg co2/m² año|||ver etiqueta de calificación energética|ocultar etiqueta|||||||",8001,"Anuncio actualizado hace 3 días","Anuncio actualizado el 13 de noviembre","2022-11-16","Distrito Ciutat Vella","raval","raval","raval",0,0,"2","4 or more",7.78322401633604,1
